DATE,PRICE,DIX,GEX,SKEW,PUTCALLRATIO,VIX
2016-01-20,1859.329956,0.4373305707143986,-498465362.785,134.82,1.169,27.59
2016-01-21,1868.98999,0.4644220058679565,-281360365.3517,132.99,1.091,26.69
2016-01-22,1906.900024,0.4601168647254748,199434653.795,133.64,1.1,22.34
2016-01-25,1877.079956,0.4891020432379266,-82723996.064,132.27,1.032,24.15
2016-01-26,1903.630005,0.4705025647573852,278270955.22,129.53,0.896,22.5
2016-01-27,1882.949951,0.4753826779455026,-216293166.126,129.06,0.939,23.11
2016-01-28,1893.359985,0.4474299121683968,300342896.265,129.23,0.857,22.42
2016-01-29,1940.23999,0.4429433355756742,726299406.147,120.86,0.905,20.2
2016-02-01,1939.380005,0.470475826127459,734733069.66,126.38,1.022,19.98
2016-02-02,1903.030029,0.4924976943322618,305046280.036,119.83,1.014,21.98
2016-02-03,1912.530029,0.4649386379736245,237203834.4838,122.04,0.825,21.65
2016-02-04,1915.449951,0.4555207816635013,252078863.78,122.69,0.916,21.84
2016-02-05,1880.050049,0.4425315737193515,-171172028.955,119.01,0.956,23.38
2016-02-08,1853.439941,0.4225303029748676,-325606961.895,120.25,1.138,26.0
2016-02-09,1852.209961,0.4436066034457665,-304581054.175,120.74,0.897,26.54
2016-02-10,1851.859985,0.4706263031353696,-359320306.16,120.36,1.06,26.29
2016-02-11,1829.079956,0.4591948131466125,-534835436.99,122.38,0.947,28.14
2016-02-12,1864.780029,0.4493281009679127,-67018014.69,117.75,0.896,25.4
2016-02-16,1895.579956,0.4418896329800734,471933365.2498,125.77,0.94,24.11
2016-02-17,1926.819946,0.4407182520106499,1271543499.2592,124.99,1.093,22.31
2016-02-18,1917.829956,0.4598548841883994,869780396.115,125.33,1.043,21.64
2016-02-19,1917.780029,0.479824669345405,656853597.28,123.61,1.03,20.53
2016-02-22,1945.5,0.431894585154863,1100615702.7426,117.46,0.912,19.38
2016-02-23,1921.27002,0.4447956835912959,679180787.09,119.67,1.097,20.98
2016-02-24,1929.800049,0.4683653626122366,954122107.71,119.46,1.029,20.72
2016-02-25,1951.699951,0.4426651831736352,1653544630.57,122.02,0.904,19.11
2016-02-26,1948.050049,0.4480916034967501,1037595498.0336,118.65,0.988,19.81
2016-02-29,1932.22998,0.4438486976424237,746722928.8865,117.68,1.191,20.55
2016-03-01,1978.349976,0.4217479732486621,2060538256.69,119.81,0.876,17.7
2016-03-02,1986.449951,0.4375460876578373,2241812060.47,122.35,0.777,17.09
2016-03-03,1993.400024,0.4366845798378894,2448209617.52,125.27,0.757,16.7
2016-03-04,1999.98999,0.4376016365867313,2080217797.39,125.27,0.836,16.86
2016-03-07,2001.76001,0.4374000639940605,1991557373.0815,124.01,0.831,17.35
2016-03-08,1979.26001,0.4582436869315409,1567405017.894,123.53,0.963,18.67
2016-03-09,1989.26001,0.4441903637236979,1895732383.38,123.47,0.909,18.34
2016-03-10,1989.569946,0.4633365909088403,2038781427.78,130.04,0.983,18.05
2016-03-11,2022.189941,0.4145038397888416,2577535793.77,128.99,1.014,16.5
2016-03-14,2019.640015,0.4597954049463026,2706928245.38,133.3,0.914,16.92
2016-03-15,2015.930054,0.4548680319777391,2854086319.925,132.45,0.901,16.84
2016-03-16,2027.219971,0.4602095573570398,3325522689.07,125.42,0.891,14.99
2016-03-17,2040.589966,0.4257734207317826,3587067585.82,126.65,0.675,14.44
2016-03-18,2049.580078,0.4220418123099203,1982913372.62,126.75,0.769,14.02
2016-03-21,2051.600098,0.4231989097806171,2197754127.42,129.35,0.872,13.79
2016-03-22,2049.800049,0.4253705090847602,2217646262.32,130.99,1.06,14.17
2016-03-23,2036.709961,0.4439481611434182,1945774298.57,129.67,1.027,14.94
2016-03-24,2035.939941,0.463185742639255,1818046958.865,119.02,1.051,14.74
2016-03-28,2037.050049,0.4377405641784613,1904795300.096,127.74,0.74,15.24
2016-03-29,2055.01001,0.4533893776815987,2577311464.6108,132.61,0.969,13.82
2016-03-30,2063.949951,0.4471842974541262,2944274165.3628,128.67,1.123,13.56
2016-03-31,2059.73999,0.4439766279474091,2486571351.58,122.03,1.151,13.95
2016-04-01,2072.780029,0.44600037337799,2662766852.3634,124.03,0.941,13.1
2016-04-04,2066.129883,0.4445182267681688,2502539001.72,125.23,0.956,14.12
2016-04-05,2045.170044,0.4409791074459517,1925384214.09,120.27,1.123,15.42
2016-04-06,2066.659912,0.4250922400255358,2699898369.68,125.06,0.976,14.09
2016-04-07,2041.910034,0.4740314596924653,1778367908.64,125.13,1.008,16.16
2016-04-08,2047.599976,0.4506023324496995,1929594457.92,113.84,0.982,15.36
2016-04-11,2041.98999,0.4377265310309488,1759036138.5125,119.13,0.851,16.26
2016-04-12,2061.719971,0.4208742695506162,2620696168.48,126.17,0.914,14.85
2016-04-13,2082.419922,0.4362226423494936,3665229159.9153,127.13,0.604,13.84
2016-04-14,2082.780029,0.4305781755677099,3744996413.95,126.23,0.873,13.72
2016-04-15,2080.72998,0.4541938546221646,1612200580.46,123.1,0.782,13.62
2016-04-18,2094.340088,0.4220893823357814,1941694497.965,120.55,0.97,13.35
2016-04-19,2100.800049,0.4278622441846614,2093229325.52,126.19,0.616,13.24
2016-04-20,2102.399902,0.4149973110239696,2184773087.71,126.2,0.856,13.28
2016-04-21,2091.47998,0.4087930428635166,1915793323.725,127.06,1.145,13.95
2016-04-22,2091.580078,0.4266989127911822,1543878959.78,123.25,0.946,13.22
2016-04-25,2087.790039,0.4185518751699185,1598289891.62,126.78,0.752,14.08
2016-04-26,2091.699951,0.4124311260566459,1606494629.0744,127.4,0.799,13.96
2016-04-27,2095.149902,0.4226204024073228,1592998572.3632,126.09,1.012,13.77
2016-04-28,2075.810059,0.4291978910255576,1181440575.1425,125.44,0.996,15.22
2016-04-29,2065.300049,0.4488837272763885,1140488105.66,126.49,1.163,15.7
2016-05-02,2081.429932,0.4265985301519623,1707694653.34,127.67,1.078,14.68
2016-05-03,2063.370117,0.4507829608751174,1326277025.11,125.94,1.073,15.6
2016-05-04,2051.120117,0.4563751902151012,941401806.06,124.31,1.085,16.05
2016-05-05,2050.629883,0.4650352571153592,873688280.49,123.74,1.183,15.91
2016-05-06,2057.139893,0.4335829500335319,1238117227.93,120.82,1.18,14.72
2016-05-09,2058.689941,0.4603127539413055,1376757320.48,123.17,1.144,14.57
2016-05-10,2084.389893,0.4425438081509457,2389425327.53,124.1,1.061,13.63
2016-05-11,2064.459961,0.4779112452309511,1422476465.598,122.19,0.903,14.69
2016-05-12,2064.110107,0.4411867399429906,1407285385.855,123.52,1.26,14.41
2016-05-13,2046.609985,0.4384148169286275,747015660.104,121.46,1.149,15.04
2016-05-16,2066.659912,0.4386606601035577,1345041760.32,124.13,0.763,14.68
2016-05-17,2047.209961,0.478400871887284,608207850.76,122.96,1.191,15.57
2016-05-18,2047.630005,0.4635321029864753,623281588.94,122.22,1.013,15.95
2016-05-19,2040.040039,0.4614145929237893,232951431.3733,123.66,1.348,16.33
2016-05-20,2052.320068,0.4606825319360664,835991624.5292,125.61,1.021,15.2
2016-05-23,2048.040039,0.4470037222644426,768651469.81,124.74,0.98,15.82
2016-05-24,2076.060059,0.4011996783499474,1762288176.9,124.74,0.965,14.42
2016-05-25,2090.540039,0.4339186861292,2368795625.8916,127.13,0.972,13.9
2016-05-26,2090.100098,0.4434690374574275,2633433342.455,129.28,0.924,13.43
2016-05-27,2099.060059,0.4239579335651376,2138576900.55,129.61,0.872,13.12
2016-05-31,2096.949951,0.4410978893628669,2084096960.835,127.7,0.916,14.19
2016-06-01,2099.330078,0.4320360173545581,2092914812.9,132.46,1.027,14.2
2016-06-02,2105.26001,0.4208584440326587,2452774845.7,134.15,0.912,13.63
2016-06-03,2099.129883,0.4576083753542059,1974596287.55,125.04,0.844,13.47
2016-06-06,2109.409912,0.4223488626892477,2386878787.093,125.57,0.72,13.65
2016-06-07,2112.129883,0.4129885182019535,2464050344.0943,128.54,0.845,14.05
2016-06-08,2119.120117,0.408115827023138,2903662120.65,129.23,0.84,14.08
2016-06-09,2115.47998,0.4286906039215135,2828218932.42,129.31,0.92,14.64
2016-06-10,2096.070068,0.4702771500366806,1825522493.345,133.67,1.084,17.03
2016-06-13,2079.060059,0.4413817538006465,1091979205.35,137.49,0.902,20.97
2016-06-14,2075.320068,0.4185671977133511,1218480835.945,138.02,1.008,20.5
2016-06-15,2071.5,0.4346825362954003,1022311837.314,140.91,1.154,20.14
2016-06-16,2077.98999,0.4311251479711908,1429817151.65,142.5,1.377,19.37
2016-06-17,2071.219971,0.4462329763713096,705724726.8935,137.94,1.096,19.41
2016-06-20,2083.25,0.3937913961219837,977049513.08,137.81,0.973,18.37
2016-06-21,2088.899902,0.4069086743365472,1139069227.95,135.92,0.948,18.48
2016-06-22,2085.449951,0.4124664287838505,1040508579.03,136.48,1.007,21.17
2016-06-23,2113.320068,0.4119527272185757,2070835113.88,145.7,1.255,17.25
2016-06-24,2037.410034,0.4652826661840676,143335707.955,142.92,1.217,25.76
2016-06-27,2000.540039,0.4109883430667818,-388124018.2552,136.43,1.274,23.85
2016-06-28,2036.089966,0.4269252546487213,393041886.0645,153.66,1.137,18.75
2016-06-29,2070.77002,0.4349629229513641,1447809568.39,136.46,1.144,16.64
2016-06-30,2098.860107,0.4197858852270717,2278865077.2698,140.58,1.24,15.63
2016-07-01,2102.949951,0.4162656526035255,1967704862.945,128.53,0.901,14.77
2016-07-05,2088.550049,0.4452420479617589,1649000298.36,125.35,1.207,15.58
2016-07-06,2099.72998,0.4112860570870683,2113702588.69,123.14,1.002,14.96
2016-07-07,2097.899902,0.4313027673842912,2176331777.21,124.72,0.859,14.76
2016-07-08,2129.899902,0.397013866986046,2905121503.63,127.2,0.734,13.2
2016-07-11,2137.159912,0.4019944260922528,3328334725.065,125.03,0.756,13.54
2016-07-12,2152.139893,0.3986624250984386,3726095542.25,126.1,0.771,13.55
2016-07-13,2152.429932,0.4032610873178437,3529125034.13,127.29,0.886,13.04
2016-07-14,2163.75,0.3983265579949031,4335890146.06,128.28,0.612,12.82
2016-07-15,2161.73999,0.410285164257454,2212109309.894,129.76,0.825,12.67
2016-07-18,2166.889893,0.3893205645656913,2542586429.3772,125.38,0.903,12.44
2016-07-19,2163.780029,0.4023484385423358,2592071925.79,129.92,0.912,11.97
2016-07-20,2173.02002,0.4034885203788348,3044126597.01,128.49,0.796,11.77
2016-07-21,2165.169922,0.4059758865738804,2683166421.355,128.01,0.939,12.74
2016-07-22,2175.030029,0.4111368063939561,2497225802.26,128.36,0.797,12.02
2016-07-25,2168.47998,0.389420843152381,2351604645.12,129.65,0.903,12.87
2016-07-26,2169.179932,0.3937018385641905,2265239341.247,130.02,0.915,13.05
2016-07-27,2166.580078,0.3979899189867041,2539950624.53,125.68,0.9,12.83
2016-07-28,2170.060059,0.4074621513620114,2750425587.96,128.51,0.894,12.72
2016-07-29,2173.600098,0.4203514009966297,2544098511.27,128.25,1.197,11.87
2016-08-01,2170.840088,0.4127359163292911,2640509288.52,128.01,1.347,12.44
2016-08-02,2157.030029,0.4300088485795542,2161471365.6373,129.25,1.136,13.37
2016-08-03,2163.790039,0.4419974729390905,2429117592.48,129.99,0.921,12.86
2016-08-04,2164.25,0.4250603584343335,2611507377.811,127.06,0.917,12.42
2016-08-05,2182.87,0.4233692639220081,3192828110.233,130.6,0.916,11.39
2016-08-08,2180.889893,0.4128226137655154,3038872607.5,132.94,0.966,11.5
2016-08-09,2181.73999,0.4149252736658402,3218806674.76,135.56,0.9,11.66
2016-08-10,2175.48999,0.4192412797149913,2949217803.134,133.25,0.859,12.05
2016-08-11,2185.790039,0.4000138553226792,3437947186.23,131.28,0.931,11.68
2016-08-12,2184.050049,0.4166454129946092,2933433025.4525,132.13,0.759,11.55
2016-08-15,2190.149902,0.3910541136856228,3233938681.495,134.45,0.77,11.81
2016-08-16,2178.149902,0.4127269579988187,2631894879.8132,132.27,1.021,12.64
2016-08-17,2182.219971,0.4049564338967023,2972769484.8,136.71,0.881,12.19
2016-08-18,2187.02002,0.4145983692190411,3237901856.04,134.87,0.84,11.43
2016-08-19,2183.870117,0.41795888973639,1886771204.565,136.58,0.821,11.34
2016-08-22,2182.639893,0.3848539546007872,1957383213.76,135.2,0.916,12.27
2016-08-23,2186.899902,0.3903115026115625,2255346967.705,131.79,0.837,12.38
2016-08-24,2175.439941,0.418052512459674,1670373835.8607,130.43,0.903,13.45
2016-08-25,2172.469971,0.4229388033329516,1676291895.2055,131.06,1.113,13.63
2016-08-26,2169.040039,0.4349897465798633,1666646338.954,132.4,1.032,13.65
2016-08-29,2180.379883,0.4094012552688368,2211090143.4635,131.3,0.9,12.94
2016-08-30,2176.120117,0.4210118620466496,1837775695.47,136.14,0.95,13.12
2016-08-31,2170.949951,0.4173925017462609,1692810663.39,129.25,1.169,13.42
2016-09-01,2170.860107,0.4339673470668926,1922523661.06,129.83,0.975,13.48
2016-09-02,2179.97998,0.4261410651626384,2159846908.34,128.4,0.939,11.98
2016-09-06,2186.47998,0.4419315202946486,2857730482.75,131.16,0.857,12.02
2016-09-07,2186.16,0.4566915626372084,3011920153.196,130.94,0.853,11.94
2016-09-08,2181.300049,0.4410897560403435,2639822947.56,129.74,0.94,12.51
2016-09-09,2127.81,0.4853567194499658,138347397.35,125.25,1.167,17.5
2016-09-12,2159.04,0.4158896480430473,1467106674.9217,134.18,0.997,15.16
2016-09-13,2127.02,0.4723763378770481,206431973.5524,131.56,0.964,17.85
2016-09-14,2125.77,0.454349323429677,453189500.4386,127.4,1.088,18.14
2016-09-15,2147.26,0.4364888876601508,1763279481.52,130.57,0.838,16.3
2016-09-16,2139.16,0.4925932095704436,1187648409.0,125.25,0.978,15.37
2016-09-19,2139.12,0.4414458438230959,1081142560.92,125.81,0.775,15.53
2016-09-20,2139.76,0.4693733560274585,1262656626.18,126.85,0.964,15.92
2016-09-21,2163.12,0.4473738080955764,2208944717.4946,122.13,0.982,13.3
2016-09-22,2177.18,0.4342212212441612,3278783457.914,124.29,0.932,12.02
2016-09-23,2164.69,0.4494454844676225,1752291252.7,125.13,1.012,12.29
2016-09-26,2146.1,0.4592147427744418,1096990737.4,121.72,1.143,14.5
2016-09-27,2159.93,0.4332785126155921,1901928594.9558,123.74,0.971,13.1
2016-09-28,2171.37,0.4807633019817414,2396436211.8,126.85,0.885,12.39
2016-09-29,2151.13,0.4811614749621991,1463816460.94,122.67,1.02,14.02
2016-09-30,2168.27,0.4121652304849839,1833829524.1396,124.58,0.999,13.29
2016-10-03,2161.2,0.4916064154870526,1827744019.75,122.86,1.029,13.57
2016-10-04,2150.49,0.4862757735107666,1685482589.92,119.67,0.88,13.63
2016-10-05,2159.73,0.4645500194753202,2247863461.16,121.54,0.759,12.99
2016-10-06,2160.77,0.4517605012705549,2318307923.895,120.48,0.98,12.84
2016-10-07,2153.74,0.4663061057980999,1857342772.49,119.95,1.155,13.48
2016-10-10,2163.66,0.4131082001072112,2554594364.98,123.84,0.913,13.38
2016-10-11,2136.73,0.487976857695697,1489958559.11,119.79,1.101,15.36
2016-10-12,2139.18,0.4380167192366908,1675949276.5,122.34,0.98,15.91
2016-10-13,2132.55,0.4579159578635863,1008347683.12,123.32,0.966,16.69
2016-10-14,2132.98,0.458850300819286,1392173735.68,121.86,0.924,16.12
2016-10-17,2126.5,0.4422594345263544,1137181848.835,124.08,0.943,16.21
2016-10-18,2139.6,0.4577460608682859,1928994813.94,122.76,0.964,15.28
2016-10-19,2144.29,0.4665717584259715,2300816192.78,122.56,0.937,14.41
2016-10-20,2141.34,0.4761448126109823,2051637792.98,123.91,0.972,13.75
2016-10-21,2141.16,0.4614918723377595,1420346093.2076,123.0,0.943,13.34
2016-10-24,2151.33,0.4597793022558081,1894308247.7068,124.6,0.905,13.02
2016-10-25,2143.16,0.4380763270257558,1735570476.685,122.83,0.943,13.46
2016-10-26,2139.43,0.4596143054465882,1491017956.7165,123.31,0.89,14.24
2016-10-27,2133.04,0.4503419717731824,1282380976.725,122.35,0.82,15.36
2016-10-28,2126.41,0.4385119156417364,1109121056.435,126.35,1.104,16.19
2016-10-31,2126.15,0.4510384517492146,1111644470.72,126.12,1.033,17.06
2016-11-01,2111.72,0.4506843845853945,675195055.235,124.46,1.414,18.56
2016-11-02,2097.94,0.4447566854425211,37847514.2,126.15,1.285,19.32
2016-11-03,2088.66,0.455304360686663,-438477709.7425,141.18,1.171,22.08
2016-11-04,2085.18,0.4427314541418794,-58173193.5292,133.03,1.351,22.51
2016-11-07,2131.52,0.4108961226658246,1344535316.835,134.91,1.197,18.71
2016-11-08,2139.56,0.4304071884827772,1794665752.775,135.6,1.459,18.74
2016-11-09,2163.26,0.4454005681677491,2192023913.03,134.61,1.057,14.38
2016-11-10,2167.48,0.4423840912152311,1537673329.78,127.0,0.876,14.74
2016-11-11,2164.45,0.4325825179083341,1618307241.6231,121.71,1.051,14.17
2016-11-14,2164.2,0.4321293119047965,1301794958.7206,122.71,0.907,14.48
2016-11-15,2180.39,0.4241981636135711,1885661128.745,119.79,0.918,13.37
2016-11-16,2176.94,0.4524373235639996,2143823279.792,123.77,1.026,13.72
2016-11-17,2187.12,0.4495031695020134,2646420144.01,123.06,0.871,13.35
2016-11-18,2181.9,0.4540715757879953,1625513597.16,126.38,0.944,12.85
2016-11-21,2198.18,0.4333553651249969,2333800005.87,124.01,0.835,12.42
2016-11-22,2202.94,0.4336200132638634,2600775434.86,127.98,0.989,12.41
2016-11-23,2204.72,0.4343325680937753,2513961245.285,125.33,0.955,12.43
2016-11-25,2213.35,0.4627135678779712,2432575109.39,126.27,0.774,12.34
2016-11-28,2201.72,0.4202422026788976,2121601420.7736,125.75,0.923,13.15
2016-11-29,2204.66,0.4189644791060112,2055470103.625,128.31,0.962,12.9
2016-11-30,2198.81,0.4472419902165406,1539471588.94,126.39,0.901,13.33
2016-12-01,2191.08,0.4476188168226065,1085344301.98,128.37,0.949,14.07
2016-12-02,2191.95,0.4363783864430333,1419736103.575,128.99,0.923,14.12
2016-12-05,2204.71,0.4239447146224084,1878563794.465,128.35,0.866,12.14
2016-12-06,2212.23,0.425363096350221,2185484787.915,130.92,0.828,11.79
2016-12-07,2241.35,0.424503389773564,3255150163.585,123.61,0.842,12.22
2016-12-08,2246.19,0.4208900065542945,3454439962.3572,119.08,0.752,12.64
2016-12-09,2259.53,0.414544692810757,3402208391.075,119.51,0.814,11.75
2016-12-12,2256.96,0.4253417422183629,3280072338.0746,123.28,0.797,12.64
2016-12-13,2271.72,0.4259569792672334,4279301953.0739,119.34,0.605,12.72
2016-12-14,2253.28,0.4628850276562489,3631288373.0448,125.43,0.898,13.19
2016-12-15,2262.03,0.4431902808155756,4178940422.58,129.44,0.854,12.79
2016-12-19,2262.53,0.4174529518766794,2839790435.55,130.47,1.171,11.71
2016-12-20,2270.76,0.4159014093110305,3173530533.5,122.09,0.939,11.45
2016-12-21,2265.18,0.4364147510181727,3066078715.95,124.9,0.92,11.27
2016-12-22,2260.96,0.4377049664367105,2583601284.31,128.02,0.893,11.43
2016-12-23,2263.79,0.4314968707696052,2500880951.83,120.51,0.864,11.44
2016-12-27,2268.88,0.4439871412496156,2820190468.84,123.65,1.02,11.99
2016-12-28,2249.92,0.4711663448006256,2132294476.28,122.37,0.911,12.95
2016-12-29,2249.26,0.4550216940722782,1856504137.09,124.57,0.944,13.37
2016-12-30,2238.83,0.4624837710692494,1609280877.675,127.26,1.088,14.04
2017-01-03,2257.83,0.4190440744885486,2289156551.215,125.79,0.978,12.85
2017-01-04,2270.75,0.4476512288721382,2751534496.5096,124.4,0.875,11.85
2017-01-05,2269.0,0.4563143810661462,3318908621.78,128.21,1.153,11.67
2017-01-06,2276.98,0.432638320816205,3211639551.11,123.67,0.972,11.32
2017-01-09,2268.9,0.4450141198439598,3199197351.67,122.59,1.0,11.56
2017-01-10,2268.9,0.4463205705813816,3280307540.08,121.84,0.888,11.49
2017-01-11,2275.32,0.4543192342702385,3700475442.11,123.06,0.845,11.26
2017-01-12,2270.44,0.4383313912375849,3707984953.205,126.22,1.072,11.54
2017-01-13,2274.64,0.4589045857611223,3511712220.87,132.32,0.919,11.23
2017-01-17,2267.89,0.4540386116232257,3429336677.415,131.55,0.955,11.87
2017-01-18,2271.89,0.4358749027236334,3768468753.7328,143.43,1.077,12.48
2017-01-19,2263.69,0.4419590687608102,3297701001.09,141.03,0.942,12.78
2017-01-20,2271.31,0.4366324882275357,1578099266.28,146.33,1.007,11.54
2017-01-23,2265.2,0.4313589726253485,1708750825.282,137.78,0.948,11.77
2017-01-24,2280.07,0.4274712260362879,2289289788.8202,138.16,0.757,11.07
2017-01-25,2298.37,0.4284546909845899,3111756195.635,128.8,0.72,10.81
2017-01-26,2296.68,0.4268858177617032,3143210035.2042,129.58,0.871,10.63
2017-01-27,2294.69,0.4417140497091631,2348826405.6709,129.95,1.002,10.58
2017-01-30,2280.9,0.4198901314052795,1930516927.79,134.32,1.087,11.88
2017-01-31,2278.87,0.4281987107850467,1673467850.97,138.08,1.025,11.99
2017-02-01,2279.55,0.4423206844121136,1969052937.1332,133.97,0.915,11.81
2017-02-02,2280.85,0.4227885634762301,2055582517.862,136.65,0.861,11.93
2017-02-03,2297.42,0.4362984375733549,2402640119.98,133.25,0.764,10.97
2017-02-06,2292.56,0.4417424564030019,2450586241.34,131.41,1.047,11.37
2017-02-07,2293.08,0.4603930475719784,2786921792.84,130.46,1.101,11.29
2017-02-08,2294.67,0.4389927559656633,3022530587.2519,134.01,0.974,11.45
2017-02-09,2307.87,0.4474497514830112,3690893759.36,129.19,0.934,10.88
2017-02-10,2316.1,0.4352580829512329,3355841268.9983,130.47,0.984,10.85
2017-02-13,2328.25,0.4225522056500023,3976258048.7312,130.1,0.664,11.07
2017-02-14,2337.58,0.4237849022739585,4283994471.009,133.66,0.702,10.74
2017-02-15,2349.25,0.4396353950597916,4821739776.5533,137.55,0.837,11.97
2017-02-16,2347.22,0.4406380168461049,5052474668.4061,141.41,0.888,11.76
2017-02-17,2351.16,0.4360340666650448,2957371270.885,141.13,0.936,11.49
2017-02-21,2365.38,0.4222974855081738,3601146629.0568,136.93,0.82,11.57
2017-02-22,2362.82,0.4275246743737815,3786308765.79,138.24,0.89,11.74
2017-02-23,2363.81,0.4410640971175358,3613693302.1545,137.91,0.835,11.71
2017-02-24,2367.34,0.4269581224884202,3063691354.02,138.66,0.829,11.47
2017-02-27,2369.75,0.4340175581927449,3308125236.36,134.39,0.828,12.09
2017-02-28,2363.64,0.4313549296472622,3142043910.2625,131.98,1.193,12.92
2017-03-01,2395.96,0.4027109502758162,4687762677.2366,132.16,0.868,12.54
2017-03-02,2381.92,0.4588117110801566,3832673726.5956,133.36,1.024,11.81
2017-03-03,2383.12,0.4727399961905542,3380582002.098,136.1,0.945,10.96
2017-03-06,2375.31,0.4436087238817953,3254215850.4566,140.17,0.901,11.24
2017-03-07,2368.38,0.4641106371395813,3255287384.2168,138.85,0.837,11.45
2017-03-08,2362.98,0.4475738168001834,3175375285.9729,139.63,0.977,11.86
2017-03-09,2364.87,0.4386023124740605,3506070221.9305,139.48,1.122,12.3
2017-03-10,2372.6,0.4377832497583833,3279581350.992,138.99,0.884,11.66
2017-03-13,2373.47,0.4395029667031718,3429978628.471,145.75,0.946,11.35
2017-03-14,2365.45,0.4461259972089322,3134659287.341,146.11,0.929,12.3
2017-03-15,2385.26,0.451518050357638,4230261604.79,147.2,0.714,11.63
2017-03-16,2381.38,0.4483764683625433,4489649237.14,149.49,0.909,11.21
2017-03-17,2378.25,0.4688150154534583,2358067594.555,154.34,0.961,11.28
2017-03-20,2373.47,0.4362128418542517,2490429000.925,152.93,1.059,11.34
2017-03-21,2344.02,0.4458275779281566,888775805.0051,141.02,1.007,12.47
2017-03-22,2348.45,0.4134058919586519,1232622905.675,136.07,0.987,12.81
2017-03-23,2345.96,0.4354387082496912,914841135.195,132.54,1.147,13.12
2017-03-24,2343.98,0.4430398188312605,1284651965.4236,136.62,1.216,12.96
2017-03-27,2341.59,0.4209532906424873,1342419748.2073,135.37,1.092,12.5
2017-03-28,2358.57,0.4192413243168166,2632905699.18,134.43,0.872,11.53
2017-03-29,2361.13,0.4483917108537165,3181445589.0,132.37,0.829,11.42
2017-03-30,2368.06,0.4470359316334897,3805342979.9172,138.84,0.936,11.54
2017-03-31,2362.72,0.4417097899763125,2477170051.825,138.31,1.189,12.37
2017-04-03,2358.84,0.4684719015599101,2586013256.285,135.23,0.986,12.38
2017-04-04,2360.16,0.4308601534426649,2859520874.8561,132.28,1.12,11.79
2017-04-05,2352.95,0.4474980805828556,2379113132.35,130.91,0.919,12.89
2017-04-06,2357.49,0.4432624961089022,2075455691.615,131.27,0.899,12.39
2017-04-07,2355.54,0.4337873503862183,2015509920.259,132.7,0.955,12.87
2017-04-10,2357.16,0.4433170502858717,2310829477.06,132.86,1.048,14.05
2017-04-11,2353.78,0.4562648716869298,1935589540.255,136.66,0.911,15.07
2017-04-12,2344.93,0.4196952293413887,1410798372.855,131.93,0.953,15.77
2017-04-13,2328.95,0.4331578332292741,897466670.7879,134.36,0.974,15.96
2017-04-17,2349.01,0.4378271576046862,2344564435.57,139.63,0.851,14.66
2017-04-18,2342.19,0.4802531462781795,2146742288.505,137.2,0.647,14.42
2017-04-19,2338.17,0.4623722947183398,1937690305.795,140.2,0.743,14.93
2017-04-20,2355.84,0.4536321199007042,3256252297.39,146.85,0.905,14.15
2017-04-21,2348.69,0.4647179390588406,1504569269.4993,148.42,1.046,14.63
2017-04-24,2374.15,0.3999839380589093,2542349546.24,144.45,1.051,10.84
2017-04-25,2388.61,0.4325019039032787,3046181398.8431,139.04,0.832,10.76
2017-04-26,2387.45,0.4464376320635675,3004122873.5088,142.13,0.786,10.85
2017-04-27,2388.77,0.4483919249593627,3172588354.0653,142.55,0.923,10.36
2017-04-28,2384.2,0.4597274796284389,2661533678.466,146.98,0.961,10.82
2017-05-01,2388.33,0.457717320716082,2936505640.498,128.46,0.847,10.11
2017-05-02,2391.17,0.4508568241121363,3236252324.9065,127.49,0.747,10.59
2017-05-03,2388.13,0.4462207311449138,3329037094.5019,129.39,1.037,10.68
2017-05-04,2389.52,0.4557123383654862,3557770432.6442,130.48,0.91,10.46
2017-05-05,2399.29,0.4301118186006699,3228449803.21,131.36,1.006,10.57
2017-05-08,2399.38,0.4344419897820663,3618016837.51,128.12,0.851,9.77
2017-05-09,2396.92,0.4282324757575698,3808223235.88,128.28,0.741,9.96
2017-05-10,2399.63,0.430030355862409,3390014045.745,128.27,0.937,10.21
2017-05-11,2394.44,0.4188036905656161,3172535331.7,128.21,0.912,10.6
2017-05-12,2390.9,0.4482292029322113,3114109853.76,129.65,0.847,10.4
2017-05-15,2402.32,0.4272858290736319,3630440536.484,129.44,0.748,10.42
2017-05-16,2400.67,0.4386188886188417,3952074761.765,131.24,0.791,10.65
2017-05-17,2357.03,0.4417986963423026,398856431.6096,133.51,1.095,15.59
2017-05-18,2365.72,0.4313099780169515,1331283510.615,137.01,1.131,14.66
2017-05-19,2381.73,0.4213035187335709,1852734749.635,131.39,0.995,12.04
2017-05-22,2394.02,0.4015911091659006,2519774841.775,128.57,0.857,10.93
2017-05-23,2398.42,0.4062053531128334,2867337045.92,124.54,0.899,10.72
2017-05-24,2404.39,0.4069511381323974,3657338702.7,123.11,0.933,10.02
2017-05-25,2415.07,0.4017913874520452,4300610677.09,123.65,0.857,9.99
2017-05-26,2415.82,0.39521420281238,3210988881.91,125.41,0.908,9.81
2017-05-30,2412.91,0.396819448405569,3190396960.998,125.37,0.935,10.38
2017-05-31,2411.8,0.4156693431311746,2962182038.6199,125.11,1.012,10.41
2017-06-01,2430.06,0.4117664095539625,3945015539.735,124.55,1.001,9.89
